	dmso-mut	drug-mut
0	1.2199907543444846	1.083545102896094
1	1.1843845620253521	1.0949207182278275
2	1.1917354565690492	0.7127876313744407
3	1.2923601742320938	1.0647091206032353
4	1.638432072890856	1.216601178966634
5	1.3023933604824371	1.2007934293657596
6	1.405403781695048	1.1142904108195826
7	1.1851327445273585	1.2363227235260104
8	1.3731595235017895	1.1416879483058169
9	1.5021306402852947	1.1899539502035925
10	1.5337378003625741	0.9545920819822585
11	1.532048313802134	0.9504330060288348
12	1.412225208069645	1.1102184436339233
13	1.367903756968073	
14	1.3927957336508394	
