	dmso-mut	drug-mut
0	207.9012656857517	184.38552288729446
1	195.86121442204225	158.18131591498326
2	198.9552534631543	148.57355530901128
3	245.7730156551323	258.745799687826
4	468.8319686324902	239.01505282794773
5	423.578485782809	264.99003154927505
6	383.76327849172554	248.72473581764115
7	478.24979118301707	252.4850002278779
8	403.69068512921314	208.63095913671296
9	362.80102114132285	194.81979319516932
10	355.92414548449136	140.44327646054003
11	358.26601769842966	156.94477962700444
12	451.27525337107755	212.18906708154435
13	391.1113433996293	
14	315.2573115286286	
