	dmso-mut	drug-mut
0	28906.957680818676	68062.12182567737
1	90578.33957420707	42682.653288591195
2	173911.6422602699	109295.50528806995
3	95523.71645018274	77412.49605016994
4	11799.605924263658	2200.9349955257494
5	64959.01290306668	23526.528801430442
6	48514.12702039974	64014.96064520308
7	77161.657749303	179706.20755159503
8	306096.34981264715	41108.27914572337
9	43239.62339804867	31187.37340293172
10	66238.9872819889	67033.64287931906
11	67873.9047346932	62468.13113958193
12	78053.97612233683	
