	dmso-mut	drug-mut
0	14958.96126292982	20822.449089202702
1	12640.807536789338	23072.60017583115
2	59831.67083206305	27594.47186466319
3	6546.152596773142	10946.77057540046
4	4838.336714702904	3775.3743076822016
5	4866.954185024614	5629.804220792159
6	7222.5761717291325	14592.957036581258
7	2255.729760418984	23472.909093361704
8	167920.81772310706	44764.69493385473
9	6933.916959526784	5602.187531139142
10	9813.248249490824	8368.978011901989
11	11764.77043844496	6922.11845806286
12	5080.25974124269	
