	dmso-mut	drug-mut
0	143.9928971603848	141.41318183304708
1	160.07254214807728	149.28530920803505
2	177.04733650230185	165.2288885650933
3	182.23997554031047	160.84872094770162
4	163.73589594425331	179.0593624637714
5	175.5046635599579	157.60906226719254
6	221.69413471445256	172.7029335314641
7	175.38742994538495	156.28785159305397
8	185.0499133798302	195.59807907636448
9	204.52690025192746	179.72477167750606
10	271.8535722193072	169.83149174051036
11	173.93098062926038	240.44187647043418
12	180.11814273366758	
