	dmso-mut	drug-mut
0	1.4547052180707762	1.1090795053581972
1	1.2892205236832834	1.1465113556036197
2	1.45687240437108	1.0972915847788378
3	1.1570564812628896	1.1442088314952596
4	1.4032677368547546	0.7836975914138129
5	1.827223061668006	1.2715496085845175
6	1.6644754916461864	1.5764316998868098
7	1.6627711103862062	1.7372184886626543
8	1.8538061985863732	1.3685828941531961
9	1.5846188079814818	1.7207230427878348
10	1.8720726000710204	1.6983479992255164
11	1.68741505577927	1.7430758139453266
12	1.55774987809898	
