	dmso-het	drug-het
0	140.5380195586651	147.6854149177025
1	172.19658942599102	168.6329577634184
2	162.66962883402763	202.08681617038232
3	157.8291681133469	157.29056201862673
4	156.24336788523507	213.77167653119042
5	164.8336512212502	202.64398432277403
6	145.71399104654543	171.8013231269274
7	180.02067255226575	158.25074717380133
8	207.72631000671655	182.7214227239288
9	200.8154918996864	174.04018510165528
10	229.87474316217256	179.84646769187367
11	175.84856368345433	
12	171.11404855949013	
13	210.78848687390135	
14	199.61711662443125	
