	dmso-het	drug-het
0	141110.16313149512	36463.34154590327
1	59679.71218010715	179309.03794906943
2	21578.356781059294	194228.52334184627
3	239437.3815769711	260863.73807957413
4	69924.04598891102	102991.50799928376
5	228470.08042564674	279951.1934417982
6	543455.6773694091	249435.90392899993
7	188433.93466811086	216830.69689852372
8	79169.74534155033	497746.76339198207
9	12342.417759330694	413012.1830892274
10	29954.64963156705	218480.81862440959
11	24125.744943129346	212326.48637085402
12		118309.63421725744
13		297492.21368635
14		218642.95183099745
15		69342.71765393962
16		227875.292387407
17		134422.04982677812
18		331517.7084265616
