	dmso-het	drug-het
0	6.483333333333333	16.347619047619048
1	8.160714285714286	10.271428571428572
2	8.586904761904762	18.78214285714286
3	18.771428571428572	8.248809523809523
4	10.31547619047619	25.678571428571427
5	8.026190476190477	22.997619047619047
6	13.541666666666666	10.933333333333334
7	5.995238095238095	26.311904761904763
8	22.345238095238095	22.23095238095238
9	27.65	27.966666666666665
10	13.125	9.50952380952381
11	8.225	
12	12.958333333333334	
13	27.85952380952381	
14	29.53690476190476	
