	dmso-wt	drug-wt
0	166.6271970079164	173.0752881150229
1	177.40711834549083	179.30385231021134
2	188.34080000056355	164.98356744720553
3	217.58399953984826	182.1717525578569
4	207.8377268340948	183.22648339556554
5	222.10892233538033	264.0508253722236
6	289.9392858705583	180.23650504547555
7	204.68374718558024	288.5798495292414
8	219.83502967517163	206.53494193392035
9	196.7178149311725	238.0953025679129
10	239.21970783891305	238.6370046048447
11		189.89388880996168
12		213.69361442879435
13		203.81174429808553
14		228.19639141004717
15		240.87986968050362
