	dmso-wt	drug-wt
0	303120.9467570346	278973.1962450249
1	248385.5572611019	192258.76931211393
2	404459.6854759787	109039.27217894775
3	315787.3413267789	131043.73880996859
4	432821.9989559802	164962.13096455473
5	134028.36108503494	127154.09042561174
6	296271.274881998	112669.49001101239
7	172416.71289601552	323006.88523426186
8	68500.0788505994	137908.9052635252
9	324893.6825458985	272148.35686977865
10	145452.14885761664	168391.56093140983
11		84918.5299905946
12		308684.2133301384
13		358453.30939994944
14		549818.5471517767
15		263059.2662394023
