	dmso	drug
0	209.85245901639345	613.0819672131148
1	590.4918032786885	403.4918032786885
2	494.08196721311475	267.75409836065575
3	654.8688524590164	347.8688524590164
4	1412.1639344262296	239.85245901639345
5	752.3934426229508	443.9344262295082
6	550.344262295082	589.6065573770492
7	373.72131147540983	613.7213114754098
8	393.655737704918	331.1803278688525
9	689.344262295082	1088.7704918032787
10	264.95081967213116	745.3934426229508
11		292.1311475409836
12		724.639344262295
13		490.91803278688525
14		408.4590163934426
15		505.9016393442623
16		484.42622950819674
17		285.4754098360656
18		566.016393442623
