	dmso-het	drug-het
0	0.5714285714285714	1.7380952380952381
1	0.6666666666666666	0.9285714285714286
2	1.3095238095238095	2.738095238095238
3	1.6904761904761905	1.0476190476190477
4	0.023809523809523808	1.5952380952380953
5	0.7857142857142857	1.880952380952381
6	1.380952380952381	0.8333333333333334
7	0.23809523809523808	2.1666666666666665
8	1.9761904761904763	1.0238095238095237
9	0.16666666666666666	1.6666666666666667
10	0.0	2.3095238095238093
11	2.0714285714285716	1.2380952380952381
12	1.5476190476190477	1.8333333333333333
13		1.9047619047619047
14		1.6428571428571428
15		0.6904761904761905
